"","Id","RET"
"1","140137",7.98187077286018e-27
"2","140184",2.11413427266862e+54
"3","314011",920390403740977
"4","314030",2.34747785639224e+31
"5","314036",1.66107439977098e+53
"6","314053",3.74245812309569e+42
"7","314059",-1379.3462268136
"8","314063",-54366989573844656
"9","314064",1.44995856454548e+35
"10","314066",-1.17616894064995e+40
"11","314068",4.26306538262464
"12","314129",-1.29390745257006e+37
"13","314139",2.58852441342689e-08
"14","314154",-9.9996369637101e+31
"15","314176",-459513958227958400
"16","314236",-1.11325818924337e+21
"17","314237",4.04802137212684
"18","314240",-2.57863226894941e+54
"19","314241",-2.61234582029577e+79
"20","314244",5.5709967268333e+84
"21","314253",-1.28215759059961e+61
"22","314406",5.3540798209506e+37
"23","314407",-1.15335018515325e+32
"24","314527",1.04025911869175e+40
"25","314529",-3.81867811318582e+103
"26","314545",9.51629713581842e+42
"27","314547",-6825849468979457024
"28","314555",-1.75893365989859e+51
"29","314557",-20913638498.828
"30","314560",-3.56163889367495e+30
"31","314565",9.71332772384391e+48
"32","314567",-0.000120359393545332
"33","314568",6.55599519828592e+82
"34","314572",-7.38267944806712e+44
"35","314579",2.82165512552075e+90
"36","314585",2.92110486822018e+57
"37","314630",0.109770431688646
"38","314637",2.12568366012759e+40
"39","314640",-3.22229392057515e+46
"40","314647",2.3043366326689e+54
"41","314648",-1.57869779206136e+44
"42","314655",3.82967117524412e+79
"43","314679",5.68299125950695e+66
"44","314681",-6.51251369454443e+68
"45","314682",-1.15174871044181e+62
"46","314687",11881672156320422
"47","314691",1.80512990269697e+78
"48","314694",1.72798736462266e+24
"49","314695",10769528.3840735
"50","314698",4.73544254076414e+51
"51","314710",3.74407228850397e+54
"52","314713",-3.88462000000604e+68
"53","314715",5.60255170043809e+55
"54","314719",1.62254010030098e+72
"55","314722",-1.2225393983538e+29
"56","314723",-4.27964864328555e+100
"57","314724",1.65185510490764e+53
"58","314725",7.83888713739068e+69
"59","314726",6.06231160494549e+76
"60","314727",3.87948413882631e+98
"61","314731",0.000928325185246702
"62","314740",1.28406087739032e+64
"63","314755",-4.0287120020079e+53
"64","314761",-1.08501686710114e+61
"65","314776",1860730669062576
"66","314781",-1.37042342824803e+85
"67","314792",1952172050594279168
"68","314798",-7.95253945101868e+31
"69","314802",2.61312677894109e+44
"70","314807",1.03902150303404e+37
"71","314808",-4.85288196546456e+74
"72","314810",3.34316519954397e+32
"73","314829",-3.26471397888942e+61
"74","314838",1.71107465558428e+57
"75","314839",2.85412857819525e+53
"76","314841",2.4006204451744e+49
"77","314853",1.55428067851612e+67
"78","314856",1.48935737446084e+43
"79","314861",-1.62879860654808e+89
"80","314874",23510355761905319936
"81","314888",1.9987485674849e+43
"82","314902",1.79108903077804e-15
"83","314916",1.4396560143214e+39
"84","314938",-2.18105159884077e-10
"85","314960",147.365173390548
"86","315026",-1.76446169329904e+36
"87","315029",-2.25765296980191e+25
"88","315030",8.7307003676021e+52
"89","315035",-5061.03970751153
"90","315056",19260472.7831068
"91","315083",1115873636903791360
"92","315090",-3.42576027407874e-20
"93","315143",1915474662503062272
"94","315153",-2.23148616445961e+54
"95","315157",2590175231758460
"96","315194",1147351578039.53
"97","315197",-1.38839809064171e+49
"98","315199",8475788115700712448
"99","315203",1.42262421826697e+58
"100","315204",3.24580378744102e+53
"101","315205",-0.000155586033432453
"102","315217",-1.49999008296694e+53
"103","315219",-7.5767717816122e+50
"104","315226",-3.89063990401494e+73
"105","315233",0.000141867039744952
"106","315234",1.74882792753753e+69
"107","315243",-4.17603534364094e+77
"108","315255",-1.03600115904859e+81
"109","315264",5.94378035535443e+33
"110","315356",3.00191779963236e+68
"111","315365",-8.21180078901982e+68
"112","315366",-5.06524125116456e+33
"113","315380",-15600390626121590
"114","315534",8.38711228953228e+45
"115","315535",-2.84840177814113e-12
"116","315558",3.93369002876052e+42
"117","315661",-3.86874053389674e+34
"118","315702",1.06155706825712e+59
"119","315713",1.57508653614041e-09
"120","315741",-4.68734360294494e+78
"121","315752",1.1405479582049e+76
