"","Id","RET"
"1","13119L",27750240.599318
"2","13439K",367633.121225748
"3","140184",830666.373172939
"4","140310",16768592.7151517
"5","140333",698889.196295347
"6","140376",18756365.2633963
"7","140378",46251995.2084937
"8","140406",184416.970444871
"9","140473",160843.129882229
"10","140562",561913.817303602
"11","140603",23563669.9150273
"12","140644",11883498.8383031
"13","14071H",5765753.07494446
"14","140774",546947.373412481
"15","140830",253762.009203041
"16","140831",310193.139978173
"17","140904",1123756.1174021
"18","140908",3707963.50008103
"19","140992",1042364.09952874
"20","141030",505780.330180632
"21","141032",2620746.61753426
"22","141094",956648.502918065
"23","141376",552145.776743215
"24","141390",3218673.66327559
"25","141477",21013215.3950118
"26","14357N",1104899.23595637
"27","14357P",620960.38417566
"28","14392W",1049.22860091375
"29","14393E",294017096.163688
"30","14446K",81889514.4238405
"31","14449M",10681779.0262899
"32","14565Q",27748965.7795529
"33","14737N",13996753.5793862
"34","14761K",240565234.187797
"35","14833P",618808.07311487
"36","14858M",332690.535766818
"37","14878R",79923658.7976655
"38","14881T",62614.4482894609
"39","14896H",224640.163221043
"40","14909M",570819.923757609
"41","14925F",12784891.1696199
"42","14926J",15865524.2261945
"43","149280",244089.666811117
"44","15120W",79648.0263072845
"45","15122P",79079102.5362706
"46","15128R",807243.563060584
"47","15152U",259807.086921896
"48","15163E",670980.809098004
"49","15173L",11864830.8761102
"50","15210V",338493.956406593
"51","15218P",12116162.6478784
"52","15224D",848128.019696742
"53","15242X",22464645.6441107
"54","15284R",12094.9418515039
"55","15287L",28234873.7699706
"56","15347H",923866.284622282
"57","15353X",164168.950514106
"58","15372U",20632299.0321785
"59","15446N",61946.4262258144
"60","15452X",319099.001802019
"61","25518N",10353525.8799314
"62","256557",33024153.1093204
"63","256568",17725241.9670331
"64","256697",800897.539428827
"65","256716",89868.5852477217
"66","25691U",136022.893787478
"67","256948",7604033.08909783
"68","25702C",85419419.5134507
"69","257119",172607.879576987
"70","257152",154975.071919938
"71","257167",14974605.2602181
"72","257237",15944.9587106084
"73","257271",79269713.1581973
"74","257276",10518895.7556612
"75","257412",36505.9689467199
"76","259511",824085.259469636
"77","26017U",7866455.29697955
"78","26057N",1272338.90461245
"79","26060T",9758.45746794632
"80","26110W",12580982.4595451
"81","26146C",367304.525528858
"82","26149X",577715.397043914
"83","261993",894117.160711397
"84","26264P",141025007.621612
"85","26273N",7465787.19711069
"86","26281U",18868394.2005127
"87","26281W",258934.0487938
"88","263068",46729.5836680003
"89","263088",88328.3334062127
"90","263097",408340.466384529
"91","263281",434348.006480148
"92","264018",175791.541895901
"93","264287",236446.162781354
"94","26429J",1076751.85290923
"95","26433U",27757368.181029
"96","26464N",190375.900766068
"97","26465D",61980503.4471433
"98","264783",135896.0371751
"99","264789",1036067.33889882
"100","265397",124525.515525808
"101","26553P",329207.487550534
"102","26557E",21788110.9496947
"103","265630",116801.427543404
"104","26574X",248119.475205246
"105","26588K",186406.792317936
"106","26633K",131931.123751844
"107","26641W",292687.917433068
"108","266593",216087.0802282
"109","26660T",7497483.86795194
"110","26675C",14463.5917383417
"111","26702F",541866.231953436
"112","26707R",4236560.17479577
"113","26709V",222392.593885417
"114","26824N",4216635.15910035
"115","26873W",309414.101905958
"116","26907P",483007.862738199
"117","26940W",94858.1111099199
"118","269528",695250.704996843
"119","26962V",647129.60645961
"120","269737",168501602.713986
"121","269748",85039.0441561262
"122","26981L",87009.3162429271
"123","27014U",238012.417019113
"124","27039N",151.570229179998
"125","27055W",56679495.6015706
"126","27212H",153514.002181093
"127","27260X",428759.055753391
"128","27274R",44342764.1574926
"129","27322J",337542.272422471
"130","27327C",1041015.96934347
"131","27337M",401811.603179467
"132","27386N",161542.422660519
"133","27437L",189573.745569845
"134","27551M",209581.288042196
"135","27552C",2942555.831539
"136","27620X",75885.1133613855
"137","27621R",115961.761372582
"138","27825J",107306.828277132
"139","27902U",14398404.5127288
"140","27908H",311827.434659734
"141","27919X",608611236.580364
"142","27926K",271643.567688757
"143","27943X",277815.491286833
"144","27944D",9120.6096054047
"145","280082",45842818.2870619
"146","280084",79738.9957155831
"147","280178",175226.684449528
"148","280186",242330.112216827
"149","280221",1519205.46496301
"150","280240",115266.774240893
"151","280266",98193.8508111658
"152","280267",575133.644365539
"153","28026V",13957.1125408598
"154","280275",8952454.495418
"155","280292",4624660.67099713
"156","280296",2088041.12712823
"157","28036Q",5205003.41519102
"158","280390",90677.4991137463
"159","280407",71259721.3547499
"160","280459",344489.082120256
"161","280460",583010.727327704
