Row,x_vect
"13382J",0.00205269206644389
"13439K",0.000857163672967712
"140184",0.000824585301468224
"140310",0.000335926909008367
"140376",0.00186621370786167
"140378",0.000487930341336637
"140406",0.00149619854266806
"140473",0.000647332426900164
"140562",0.00131112337092541
"140603",0.00117978995074438
"140608",0.000801171572164425
"140644",0.00347284335525221
"14071H",0.00125922133120282
"140774",0.000609307403243591
"140830",0.000714889615157046
"140831",0.00282131775144965
"140904",0.000836922440419443
"140908",0.000768530632729041
"140998",0.000740234113098993
"141032",0.0007839096934353
"141376",0.000272082866982635
"141390",0.000629429490379145
"14357N",0.000779714322344554
"14357P",0.000799403607501387
"14393E",0.00102234596488127
"14398P",0.000819463939070455
"14434C",0.000753909083499186
"14449M",0.000745588773388923
"14516H",0.00134396896974262
"14580W",0.000838114642933873
"146479",0.00105202652735455
"14737M",0.010190697528944
"14737N",0.000792316838858017
"14747N",0.0030110800539796
"14761K",0.000983582422590763
"14833P",0.000807499458369578
"14858M",0.00321449646224624
"14868R",0.000678243067968315
"14875X",0.000853158832691765
"14878R",0.000745044696255328
"14881T",0.000828460069002507
"14896H",0.00080047395950649
"14909M",0.000918913572613875
"14917H",0.000615531915705734
"14921L",0
"14925F",0.000916709703306056
"149280",0.000689713434952172
"15122P",0.00200991241058993
"15136W",0.00089429152475636
"15152U",0.000875929481989377
"15173L",0.00143950810842386
"15184D",0.000560474795954815
"15203J",0.000996305957724975
"15210V",0.000858036288501573
"15218P",0.000651380200408151
"15223W",0.000885458143954423
"15242X",0.000656616844532734
"15284R",0.000718652430516986
"15287L",0.000767261283189286
"15347H",0.000675137583606202
"15353X",0.00224740083445568
"15358J",0.000635123835751608
"15372U",0.00111519702246726
"15452X",0.000785646083994011
"25518N",0.000755385449765805
"25529Q",0.000944375572014358
"25532J",0.000764252191437916
"25614R",0.000475426162091665
"256465",0.000876596154755687
"256557",0.00107225862661147
"256568",0.00151983012775662
"256697",0.000211546715529894
"256716",0.000757713949897563
"25691U",0.000296108197110613
"256947",0.000769447922376628
"256948",0.000818179007778973
"25702C",0.00101073676052499
"257119",0.000740409524832082
"257152",0
"257156",0.000710446845775246
"257167",0.000515674760529832
"257237",0.00105802766145695
"257238",0.000719036151247584
"257241",0.000856502387183602
"257271",0.000793794764681033
"257276",0.00288755828246273
"257412",0.000405092441807031
"25746L",0.000890726949275173
"25897N",0.000333509076896592
"259511",0.00079404347049594
"26017U",0.00164188834103906
"26110W",0.00142160451192546
"26149X",0.000717726243438049
"261993",0.00117369202428664
"26264P",0.00209429038568603
"26273N",0.000892176499970388
"26281U",0.00243327415729883
"263068",0.000731452956073911
"263088",0.000723319730697618
"263097",0.00107936304565133
"263281",0.000969841615687989
"26375M",0.000993441265396598
"263893",0.0499994567916828
"264018",0.000717057858324394
"264287",0.000805076358872389
"26433U",0.000483187447567567
"26437E",0.000790425607745699
"26464N",0.000775695347912915
"26465D",0.000427979716490087
"264783",0.00080396763830019
"264789",0.00148966350242764
"26553P",0.00157982113265861
"26557E",0.000493933460986171
"26574X",0.000817452594807245
"26599W",0.00139463497016346
"26603K",0.000853415442892949
"26633K",0.000791920423420169
"26641X",0.000988258199511192
"26654E",0.00071224133341465
"26659N",0.000945425175261395
"26660T",0.00076723887361432
"26675C",0.00117818798491269
"26702F",0.000877958702250197
"26709V",0.00106794167802992
"26723M",0.000825377127686439
"26824N",0.000524584731891266
"26907P",0.00251067884822868
"26940W",0.000831193423765421
"269528",0.00222250467081678
"26962V",0.00106187672404336
"269737",0.000459727378665902
"269748",0.000974345362772453
"27014U",0.00208245320136619
"27039N",0.000446818702134672
"27055W",0.000183121348503142
"27260X",0.000566822778646035
"27274R",0.00152298126244234
"27322J",0.000899397611818903
"27327C",0.000709516760735447
"27337M",0.00159214351575141
"27386N",0.000738785193578168
"27552C",0.000538197775492873
"27620X",0.00101266997038808
"27621R",0.000601060379317549
"27908H",0.000435832862929098
"27919X",0.000638324489556929
"27926K",0.000736299926491687
"27973V",0.000555374819100881
"280018",0.00116956715017999
"280082",0.000608203634744513
"280084",0.000739525884489269
"280120",0.000306242340199855
"280178",0.000802252620020967
"280221",0.000484437581189504
"280252",0.000991075048282477
"280267",0.000821801816419346
"28026V",0.000716460839385193
"280275",0.000843085524112715
"280292",0.000780532469959017
"280333",0.000444255013087572
"280349",0.000966458126865786
"28036Q",0.00122095195673574
"280407",0.000440114124420569
"280459",0.000836730140002088
"280460",0.0012848574032078
"280466",0.000367112490391998
"280696",0.000578899171441211
"280697",0.000733415304031279
"280887",0.000521518467617948
"280930",0.000475538045709368
"280936",0.000396870535073395
"280968",0.000711206179339659
"28154P",0.000714285552627903
"28174K",0.000548460286675628
"28199W",0.000466806000371801
"28219L",0.00112532740304836
"28257M",0.000774764710893198
"28258H",0.00157224167895687
"28324W",0.00113316108785437
"28413H",0.000954149757655818
"28487H",0.000792510604145046
"28534W",0.000760244338596553
"28573X",0.000775112997208155
"28589J",0.000655429508745077
"28603H",0.000988665888936819
"28624L",0.000861320161062132
"28722F",0.000316805394792919
"28747J",0.000925157152139551
"28747L",0.000696105520819315
"28798E",0.000717101117418168
"28948R",0.00112078570891229
"289862",0.000987691437649686
"29042F",0.000513643562886886
"29101D",0.0008374864497086
"29102C",0.000669719998394055
"29168W",0.000845744305020429
"29181M",0.000707656752412411
"29235V",0.00112256014262593
"292807",0.000590240542920558
"29301D",0.000510571808342941
"29343R",0.000593226182154706
"29393C",0.000650448812027885
"294000",0.000796302511087837
"294051",0.00060853660374278
"294053",0.000961382614629481
"294071",0.00101000822241595
"294086",0.000888509384358807
"294180",0.00112879202319424
"294202",0.000340119476545849
"294206",0.00082753036293188
"294219",0.000578117205142837
"294221",0.0028616835052582
"294234",0.000686761151720149
"294236",0.000476265289510713
"294252",0.00109542664771766
"294255",0.000815085402737408
"294261",0.000878772913564061
"294268",0.000603758554095627
"294292",0.000999640104909523
"294309",0.000966489930188029
"294324",0.000599855914820566
"294358",0.000424326718828071
"294371",0.00144895312419577
"294380",0.000615954676397348
"294390",0.000790524203313044
"294396",0.00101051815405069
"294456",0.00114392895510198
"294463",0.000653551339547581
"294488",0.000861723117388138
"294517",0.00208008473269094
"294604",0.00067637779536538
"294660",0.00214014289238672
"29548V",0.000852950579113403
"29647R",0.00142132941091535
"297009",0.000680082115388642
"297035",0.000561194921108286
"297037",0.000972338670438427
"297045",0.00152185004146722
"297048",0.000792899298367332
"297127",0.00075237898371937
"29717W",0.000724081117623801
"29770Q",0.000556623684948845
"298293",0.00102855034547344
"29830F",0.000820585191535548
"298422",0.000583925182121875
"298778",0.0029678672041113
"29910N",0.00301953713114452
"29924E",0.00118219625526219
"29941E",0.00103676668673006
"29970H",0.00229505451941675
"29987Q",0.0014683874130923
"30064C",0.000947365436986245
"30185X",0.000890037271666385
"30186C",0.000816741701301131
"30224F",0.000742878687963666
"30313J",0.00124832909866358
"30342P",0.000821578037348393
"30384C",0.000731438707431494
"30725W",0.000982464288424722
"30866H",0.000789165285535136
"30942V",0.000835601212695814
"31106K",0.000299956766442236
"31191L",0.000140419873683684
"31192C",0.000788372121935116
"31192J",0.000642398444995404
"31192L",0.00138976349526755
"31216W",0.000839149623260549
"31259X",0.000685030637471769
"313028",0.000828702981418827
"313493",0.000817360341564244
"314030",0.000721903694459459
"314036",0.000836882950193033
"314053",0.000718942199223814
"314129",0.000782210877870946
"314154",0.000797993891773809
"314241",0.00131362903709988
"314244",0.00150702879001016
"314253",0.00186044501134939
"314264",0.00180911705686198
"314407",0.0008362364394919
"31445H",0.00106020648984216
"31447H",0.000254604740490851
"314527",0.00352711555600805
"314529",0
"314542",0.00182788527571126
"314556",0.000908558876568857
"314560",0.000847020636941812
"314572",0.00112889295153167
"314579",0.00100704024877305
"314585",0.000883214304563368
"314640",0.000803762022966337
"314647",0.000768946059476438
"314648",0.000718465087205295
"314679",0.00125035868498986
"314682",0.000453673585937636
"314691",0.00145929373431393
"314698",0.00140625364998688
"314710",0.000506082139709951
"314713",0.001105627955857
"314715",0.00218442481956998
"314719",0.000703488416912556
"314720",0.000765069098976143
"314723",0
"314724",0.0173481376402589
"314725",0.000894202424052393
"314726",0.00663080728576631
"314727",0.0499961188106207
