Row,x_vect
"28503P",0
"28534W",0
"28589J",0
"28603H",0
"28624L",0
"28722F",0
"28737D",0
"28747J",0
"28747L",0
"28798E",0
"28866E",0
"28883U",0
"289505",0
"289644",0
"289862",0
"29000M",0
"29015H",0.0186856336705532
"29042F",0
"29101D",0
"29102C",0
"29168W",0
"29181M",0
"29235V",0
"292807",0
"29301D",0
"29343R",0
"294000",0
"294001",0
"294006",0
"294014",0
"294051",0
"294052",0
"294053",0
"294054",0
"294069",0
"294071",0
"294088",0
"294101",0
"294110",0
"294114",0
"294124",0
"294127",0
"294165",0
"294180",0
"294206",0
"294221",0
"294234",0
"294236",0
"294261",0
"294274",0
"294276",0
"294292",0
"294324",0
"294356",0
"294380",0
"294386",0
"294390",0
"294395",0
"294396",0
"294417",0
"294445",0
"294446",0
"294456",0
"294473",0
"294474",0
"294485",0
"294488",0
"294511",0
"294556",0
"294604",0.0326864859805066
"294619",0
"294653",0
"294660",0
"29513M",0
"29548V",0
"29586P",0
"29647R",0
"297035",0
"297036",0
"297037",0
"297045",0
"297048",0
"297127",0
"29717W",0
"29770Q",0
"298293",0
"29830F",0
"298422",0
"298778",0
"29910N",0
"29924E",0
"29987Q",0
"30063X",0
"30064C",0
"30185X",0
"30186C",0
"30224F",0
"30243M",0
"30313J",0
"30342P",0
"30384C",0
"30410D",0
"30428X",0
"30710P",0
"30725W",0
"30726E",0
"30743P",0
"30866H",0
"30903R",0
"30906K",0
"30917T",0
"31120C",0
"31160E",0
"31191L",0
"31192C",0
"31192F",0
"31192J",0
"31192U",0
"31193F",0
"31193R",0
"31216W",0
"312570",0
"31270Q",0.00150857249403087
"31293P",0
"313028",0
"313493",0
"314030",0
"314031",0
"314036",0.000429067440281267
"314053",0
"31405X",0
"314061",0
"314063",0
"314129",0
"314154",0.00654341022888914
"31422T",0
"314240",0
"314241",0
"314244",0.0140723260492905
"314253",0
"314264",0
"31434X",0
"314406",0
"31445D",0
"31447H",0
"314527",0
"314529",0
"314540",0
"314542",0
"314560",0
"314563",0
"314572",0
"314579",0
"314580",0
"314604",0
"314634",0
"314640",0
"314647",0
"314650",0.0155556775071506
"314661",0.0453476599410344
"314679",0
"314682",0
"314691",0
"314697",0
"314698",0
"314703",0
"314710",0
"314713",0
"314719",0
"314720",0
"314721",0
"314724",0
"314726",0
"314740",0
"314755",0
"314761",0
"314762",0
"314808",0
"314825",0
"314826",0
"314839",0
"314841",0
"314843",0
"314857",0
"314874",0
"314916",0
"314958",0
"315026",0
"315035",0
"315141",0
"315203",0
"315217",0
"315218",0
"315226",0
"315234",0
"315258",0
"315263",0.029186042302597
"315349",0
"315355",0
"315361",0
"315365",0
"315366",0
"315521",0
"315525",0
"315531",0
"315534",0
"315558",0
"315661",0
"315737",0
"315752",0
"315754",0
"315775",0.0489978124065677
"315872",0
"315993",0
"316014",0
"316074",0
"316089",0
"316241",0
"316271",0
"316311",0
"316528",0
"316561",0
"316567",0
"316646",0
"316660",0
"316665",0
"316674",0
"316820",0
"316829",0
"317182",0
"317219",0
"317223",0
"317483",0
"317520",0
"31764Q",0
"317789",0
"317797",0
"317798",0
"317799",0.00146591574990534
"317826",0
"31898D",0
"31949V",0
"32016U",0
"32167V",0
"32171L",0
"32176D",0
"32313E",0
"32314V",0
"32344U",0
"323527",0
"32358K",0.000740947604754599
"32361L",0
"32469L",0
"32478E",0
"32496V",0
"32575P",0
"32600W",0.000512266839348386
"32617R",0
"32625U",0
"32693H",0
"32706T",0
"32775X",0
"32830N",0
"32836U",0
"32937Q",0
"356296",0
"35645C",0
"356831",0
"356847",0
"356924",0
"356998",0
"35799N",0
"35919R",0
"35924D",0
"35941V",0
"36055Q",0
"36090Q",0
"36107V",0
"36188K",0.000780139306609652
"362024",0
"362078",0
"362079",0
"36207K",0
"362198",0
"36219W",0
"362256",0
"36236T",0
"362416",0
"362437",0
"362438",0
"362446",0
"362461",0
"36256W",0
"41133M",0
"412148",0
"412364",0.0249753306081527
"41274V",0
"41290M",0
"413520",0
"41371N",0
"413830",0
"413831",0
"41404L",0
"41429U",0
"41445P",0
"41467T",0
"41470X",0
"41473C",0
"41482C",0.0269757182392499
"41507T",0
"41530V",0
"41548Q",0
"41667V",0
"500028",0
"500085",0
"500093",0
"500098",0
"50051K",0
"50079J",0
"501936",0.0234775627373658
"502240",0
"50262L",0
"502633",0
"502636",0
"502639",0
"502640",0
"502642",0
"502644",0
"502652",0
"502655",0
"502663",0
"502669",0
"502672",0
"502683",0
"502684",0
"502686",0
"502687",0
"502692",0
"502693",0
"502698",0
"502705",0.0283010390021087
"502711",0
"502719",0
"502727",0
"502740",0
"503095",0
"50313X",0
"503487",0
"503491",0
"50398N",0
"50414J",0
"50513H",0
"50520M",0
"50608D",0
"50610L",0
"50628Q",0
"50632C",0
"50651M",0
"50676J",0
"50693J",0
"50704D",0
"50707F",0
"50721R",0
"50722E",0
"50761H",0
"50840W",0
"50858C",0
"50858F",0
"50858K",0
"50879C",0
"50929H",0
"51071U",0
"51100N",0
"51103R",0
"51117X",0
"51128P",0
"51218X",0.000124779282071997
"51251W",0
"51261C",0.0285111897135951
"51337X",0
"51363T",0
"51371E",0
"51375L",0
"51413L",0
"51476F",0
"51533N",0
"51546F",0
"51612J",0
"51616E",0
"51662Q",0
"51780L",0
"51821X",0
"51986H",0
"530612",0
"530617",0
"530618",0
"530621",0
"530622",0
"530623",0
"530626",0
"530627",0
"530979",0
"53453T",0.0299612980663082
"53459M",0
"53490D",0
"53498V",0
"53641T",0
"53702Q",0
"53726U",0
"540311",0
"540313",0
"540322",0
"540323",0
"540324",0
"540325",0
"540329",0
"540330",0
"54104D",0
"54124X",0
"54125E",0
"54362J",0
"54472K",0
"54514C",0
"54594C",0
"54628T",0
"54659C",0
"67097K",0
"67362R",0
"67379U",0
"67409Q",0
"67448K",0
"675017",0
"675084",0
"675148",0
"675156",0
"675157",0
"67517R",0
"675291",0
"675293",0
"675332",0
"675423",0
"675424",0
"675527",0
"675535",0
"675552",0
"675583",0
"675633",0.0080196641855292
"675679",0
"675688",0
"675714",0
"675752",0
"675810",0
"675811",0
"675838",0
"675905",0
"675934",0
"675979",0
"675999",0
"67619Q",0
"67647R",0
"678258",0
"67825L",0.0175086645730144
"67957E",0
"67982V",0
"67985M",0.000255301207604649
"67995P",0
"68006C",0
"68030E",0
"68040J",0
"68074Q",0
"68140L",0
"68145C",0
"68145H",0.0150097628271606
"68204V",0
"68296N",0
"68341V",0
"68363V",0
"68374M",0
"68519K",0
"68637E",0.0112950732309801
"68782U",0
"68798F",0
"68917P",0
"69009H",0
"69009K",0
"69027K",0
"691019",0
"691121",0
"691236",0
"69140R",0
"691514",0
"691555",0
"691586",0
"691692",0
"691693",0
"691716",0
"691768",0
"691793",0
"691819",0
"691845",0
"691862",0
"691870",0
"691871",0
"691872",0
"691885",0
"691899",0
"691910",0
"691912",0
"691934",0
"691956",0
"691958",0
"691971",0
"691972",0
"69261V",0
"69290J",0
"69320X",0
"69328U",0
"69366X",0
"69578D",0
"69589C",0
"69594F",0
"695966",0
"69605W",0
"69636R",0
"69682L",0
"69694W",0
"69851X",0
"70015V",0
"70021M",0.00481633515331756
"70048L",0
"700490",0
"70107T",0
"70108W",0
"70111C",0
"70122J",0
"70177J",0
"70769F",0
"70769H",0
"70895V",0
"71983M",0.000417918069281351
"72426J",0
"72474V",0
"72479M",0
"72493T",0
"72553J",0
"725674",0
"72897J",0.0132694917186419
"72897K",0
"72899V",0
"72931N",0
"72932W",0
"72943R",0
"729652",0
"72991D",0
"73007R",0
"74104T",0
"74528X",0
"749870",0
"755101",0
"75561P",0
"755855",0
"75585R",0
"756099",0
"756101",0
"756102",0
"756111",0
"756112",0
"756114",0
"756115",0
"756116",0
"756120",0
"756121",0
"756122",0
"756124",0
"756125",0
"756126",0
"756130",0
"756131",0
"756132",0
"756133",0
"756135",0
"756136",0
"756137",0
"756962",0
"756963",0
"756966",0
"756968",0
"756970",0
"756971",0
"756973",0
"756974",0
"756975",0
"756979",0
"756980",0
"756989",0
"75712U",0
"75739D",0
"75819U",0
"75970F",0
"771305",0
"771322",0
"771332",0
"771574",0
"771582",0
"77160X",0
"771642",0
"772025",0
"77202P",0
"772030",0
"772045",0
"772056",0
"772057",0
"772058",0
"772059",0
"772070",0.0475162350480329
"772071",0
"772076",0
"772078",0
"772089",0.0103200593632558
"772090",0
"77276U",0
"77291K",0
"77300H",0
"77319R",0
"77324Q",0
"773765",0
"77401K",0
"77407W",0
"77449K",0
"77450R",0
"774511",0
"774519",0
"77521R",0
"77654P",0
"77685E",0
"776949",0
"777078",0
"777080",0
"777085",0
"777090",0
"777098",0
"777102",0
"777111",0
"777116",0
"777120",0
"777121",0
"777122",0
"777123",0
"777124",0
"777128",0
"777129",0
"777131",0
"777141",0
"777146",0
"777152",0
"777153",0
"777157",0
"777395",0
"777400",0
"777401",0
"777407",0
"777411",0
"777412",0.0232039825383112
"777413",0
"777416",0
"777418",0
"777421",0
"777423",0
"777424",0
"777426",0
"777436",0
"777437",0.000457598664502919
"777438",0
"777441",0
"777450",0
"777451",0
"777453",0
"777455",0
"777462",0.0153454893800976
"777463",0
"777464",0
"777883",0
"777885",0
"77818N",0
"77827W",0
"77863N",0
"779571",0
"779651",0
"779675",0
"779769",0
"77989T",0
"77996U",0
"779970",0
"865028",0
"865092",0
"865111",0
"865119",0
"865169",0
"865170",0
"86520P",0
"86521D",0
"865276",0
"865347",0
"865358",0
"865381",0
"865382",0
"865384",0
"86542N",0.0107400627374992
"86544J",0
"86549R",0
"865502",0
"865596",0
"865654",0
"865691",0
"865693",0
"865706",0
"865724",0
"865726",0
"865766",0
"86637V",0
"86917D",0
"86983W",0
"87037Q",0
"87109D",0
"87111Q",0.00123867906528526
"87163M",0
"87209R",0.000363720701630953
"87501U",0
"87687T",0
"87696E",0
"877015",0
"877019",0
"877067",0
"87723M",0
"87784N",0
"877910",0
"87798R",0
"878360",0
"87848H",0
"879287",0
"87928F",0
"879366",0
"879399",0
"87946E",0
"87980C",0
"88000E",0
"88060Q",0.0262293911477328
"88077L",0
"88167T",0
"88296R",0
"88302C",0
"88314E",0
"88314F",0
"887072",0.0011595434760708
"887267",0
"887274",0
"887287",0
"887295",0
"887353",0
"887360",0
"887376",0
"887467",0
"887485",0
"887542",0
"887564",0
"887573",0
"887627",0
"887638",0
"887662",0
"887702",0
"887709",0
"887733",0
"887744",0
"887754",0
"887808",0.00173655448480172
"887811",0
"887814",0
"887818",0
"887825",0
"887827",0
"887830",0
"887839",0
"887880",0
"887915",0
"887984",0
"887985",0
"887987",0
"88876F",0
"890163",0
"890173",0
"890175",0
"890205",0
"890221",0
"890280",0
"890284",0
"890596",0
"890706",0
"890846",0
"896016",0
"896050",0
"896052",0.000472913764364762
"896053",0.00124267678436615
"896136",0
"896175",0
"896191",0
"896228",0
"896229",0
"896239",0
"896250",0
"898285",0
"905030",0
"906088",0
"912684",0
"912685",0
"922360",0
"923094",0
"929598",0.0499999777345424
"929759",0
"930163",0
"930357",0
"936345",0
"937227",0
"937357",0
"938726",0
"951422",0
"952329",0
"952484",0
"981805",0
"981925",0
"992636",0
"992770",0
"993048",0
"993418",0
"997066",0
"997368",0
"998697",0
"999604",0
