"","Id","RET"
"1","13261X",312438.31275994
"2","13379R",19860.4825350095
"3","13382J",10255.6172734869
"4","13439K",882.658493925832
"5","140310",4096.37524576192
"6","140333",34228.2193987094
"7","140376",260135.767288562
"8","140378",156248.322484398
"9","140406",1607.60380111139
"10","140562",646319.252890696
"11","140603",4183.43030056851
"12","140608",9615.55583493779
"13","140617",487.181870436799
"14","140644",533.76722973776
"15","14071H",725.094869926206
"16","140774",61088.2430833645
"17","140830",196.270241327742
"18","140831",9708.67251226135
"19","140904",12480.3958342361
"20","140908",3363.44039706382
"21","141032",2256.64636812894
"22","141376",7247.56768962766
"23","141390",85.5385654270792
"24","14357N",5689.80958539242
"25","14393E",1531170.24351044
"26","14398P",8928.64856982854
"27","14434C",4322.74610765626
"28","14449M",62206610.3718911
"29","14565Q",990.487400310002
"30","146479",551.830040629427
"31","14737M",391.200571692789
"32","14737N",8927.34776085207
"33","14747N",8608.73384652114
"34","14761K",83692.7972548275
"35","14833P",1078.49700466088
"36","14846R",10782.2358197098
"37","14858M",758.452918713675
"38","14868T",76009.6778169754
"39","14875X",4540.74686607316
"40","14878R",5632.44140900713
"41","14909M",11189.9883016624
"42","14921L",3.61064086679694
"43","14926D",30.4137071909045
"44","149280",5074.73618555567
"45","15107M",1604.36307339055
"46","15122P",193186.177408916
"47","15128R",13132.0305640021
"48","15130T",43713.5059236497
"49","15136W",399.672848074679
"50","15152U",4109.89919147327
"51","15163E",482.522561709789
"52","15173L",26609.9250824212
"53","15174Q",15401.7162684481
"54","15210V",1063.82191880786
"55","15223W",4192.12476371952
"56","15224D",10860.0440784797
"57","15242X",75013.8005696846
"58","15284R",46844.4656128719
"59","15347H",3161.79671595172
"60","15353X",71.991790388509
"61","15358J",1.89233284583834
"62","15363J",39011.080891642
"63","15372U",15399.3133241533
"64","15452X",1721.15943077502
"65","25504W",149.847336693773
"66","25518N",3159.87685434665
"67","256465",6393.99686929324
"68","256557",46212.7602566124
"69","256568",1837.95883868344
"70","256697",651953.069580396
"71","256716",717.014533783258
"72","25691U",406.888430705172
"73","256947",961.840905344849
"74","256948",6369.28361199757
"75","257119",414.737212080592
"76","257147",1025.9088312331
"77","257152",226.115134759101
"78","257167",4080.06215415784
"79","257236",26154.0606528217
"80","257238",19008.8321018784
"81","257241",4474.30468382663
"82","257271",4019.38634620587
"83","257276",708.706389108277
"84","257385",22870977.3673162
"85","257412",4975.90303733184
