"","Id","RET"
"1","13261X",34233.3386899613
"2","13382J",5409.93382135724
"3","13439K",6487.70022078958
"4","140184",1048265.360642
"5","140287",55603.2358739847
"6","140310",14363.3092774382
"7","140333",293.763187702581
"8","140376",102018.651501894
"9","140378",136124.772618702
"10","140406",3231.53336228191
"11","140473",4765266.16190138
"12","140562",6764389.64553888
"13","140603",44987.287670948
"14","140608",40355.7718623527
"15","140644",29970.4131828318
"16","14071H",13366.144865528
"17","140774",81132.4397826411
"18","140830",24753.6805020266
"19","140831",49114.8303243609
"20","140904",261012.263548051
"21","140908",1374829.74335474
"22","141032",94305.5980868726
"23","141376",145583.517135272
"24","141390",765222.10232095
"25","14357N",54975.1437841916
"26","14357P",177598.125047544
"27","14393E",5401.67548116764
"28","14398P",251705.00740448
"29","14449M",3759346.36461841
"30","146479",1165.579247936
"31","14737M",63.1407676122198
"32","14737N",368.002805413319
"33","14747N",3107.75929237269
"34","14761K",20178.5823397028
"35","14833P",20744.8260570706
"36","14858M",5791.77915372836
"37","14868R",658746.118469967
"38","14868T",5319.84219041294
"39","14875X",159723.857394567
"40","14878R",15.4579726322595
"41","14881T",607755.874281092
"42","14896H",506615.495461332
"43","14909M",801853.366764222
"44","14926D",29982.7279708528
"45","149280",277798.317015117
"46","15122P",10460.2478834574
"47","15128R",84061.0865980957
"48","15128U",92652888.0367951
"49","15130T",10667.8992236738
"50","15136W",5896.44640239817
"51","15141R",716837.159611351
"52","15152U",31028.3406728154
"53","15163E",1155.69779407195
"54","15173L",10334.0447930917
"55","15203J",19521.2982625249
"56","15210V",89245.0225139229
"57","15211C",458364.787997882
"58","15223W",221255.457736472
"59","15242X",202573.390720963
"60","15284R",841.085725654978
"61","15287L",21625.4045883031
"62","15329E",26243.8193878724
"63","15344M",166398.810548021
"64","15347H",30460.5829161425
"65","15353X",-3677.65682160919
"66","15358J",68555.4759715671
"67","15363J",17795.4537592029
"68","15372U",267205.386142571
"69","15452X",-13.1636782066056
"70","25504W",5852.86478692558
"71","25518N",105454.871382636
"72","25529Q",306199.932509896
"73","25532J",137233.584029004
"74","256465",9288.565926844
"75","256557",-798.985540247613
"76","256568",3559.53306055307
"77","256697",7654.15342041098
"78","256716",21492.3987914768
"79","25691U",419627.037249769
"80","256947",2605.09603039546
"81","256948",47789.7641983119
"82","25702C",-703.468409355479
"83","257119",45731.7076976534
"84","257147",15395.5271453846
"85","257152",12157.0126335637
"86","257156",152445.710700311
"87","257167",9184.73215745993
"88","257236",69937.9612034326
"89","257237",290418.627466519
"90","257238",124869.245998822
"91","257241",9873.6784316022
"92","257271",2522.89990047055
"93","257276",2002.45219195945
"94","257412",33931.0122716708
"95","25743V",1.0289439718646
"96","25746L",1897.49195715065
"97","25897N",46342.2278114723
"98","259511",334815.979822985
"99","26017U",7018.3096525704
"100","26110W",6829.29035067569
"101","26149X",446637.557289366
"102","261993",10109.4541118318
"103","26264P",1312.31585151701
"104","26272X",304372.850284006
"105","26273N",40862.0418681771
"106","26281U",86711.9581278117
"107","263068",135779.870546244
"108","263088",3629309.47739477
"109","263097",99684.5606280721
"110","263281",312873.844475549
"111","26375M",551706.64862867
"112","263893",2899.28735129955
"113","264018",28014.6107747364
"114","264287",1727138.78929094
"115","26433U",2320.80045544683
"116","26437E",128640.266215175
"117","26464N",62824.1616663361
"118","26465D",-0.0111093549323795
"119","264783",166742.144573399
