"","Id","country","ym","RET.USD","Exp.RET"
"1","140137","SGP",Jul 1997,-0.22,-0.119322701935331
"2","140137","SGP",Aug 1997,-7.77,-0.139689943813797
"3","140137","SGP",Sep 1997,-4.22,-0.277004456424116
"4","140137","SGP",Oct 1997,-26.36,-0.01282459145994
"5","140137","SGP",Nov 1997,-3.71,-0.486745778413276
"6","140137","SGP",Dec 1997,-10.97,-0.755151271820839
"7","140137","SGP",Jan 1998,-0.52,-1.07282821696074
"8","140137","SGP",Feb 1998,12.36,-1.59779845936387
"9","140137","SGP",Mar 1998,-2.18,-1.02899964584385
"10","140137","SGP",Apr 1998,-5.34,-0.876829405995394
"11","140137","SGP",May 1998,-25.39,-0.988215166234632
"12","140137","SGP",Jun 1998,-32.76,-1.4410607819108
"13","140137","SGP",Jul 1998,-9.87,-1.36122817174369
"14","140137","SGP",Aug 1998,-25.01,-1.71628841551414
"15","140137","SGP",Sep 1998,11.5,-2.28017298874521
"16","140137","SGP",Oct 1998,88.12,-1.88907266370662
"17","140137","SGP",Nov 1998,14.68,-0.839563349031421
"18","140137","SGP",Dec 1998,2.4,-0.854231809668746
"19","140137","SGP",Jan 1999,-17.25,-0.983449937473817
"20","140137","SGP",Feb 1999,-7.57,-0.773291484372002
"21","140137","SGP",Mar 1999,8.02,-0.826115356415314
"22","140137","SGP",Apr 1999,36.74,-0.767559146390443
"23","140137","SGP",May 1999,36.52,-0.233887358341498
"24","140137","SGP",Jun 1999,10.88,-0.110307638857447
"25","140137","SGP",Jul 1999,-12.83,-0.633964566019777
"26","140137","SGP",Aug 1999,-6.13,-0.909837635772089
"27","140137","SGP",Sep 1999,-0.59,-1.18877270375634
"28","140137","SGP",Oct 1999,1.6,-1.45195026449378
"29","140137","SGP",Nov 1999,11.49,-0.903312970272354
"30","140137","SGP",Dec 1999,-1.84,-0.865372545716109
"31","140137","SGP",Jan 2000,-13.26,-0.996053905138321
"32","140137","SGP",Feb 2000,-6.23,-1.04416486962149
"33","140137","SGP",Mar 2000,0.77,-0.893018556512656
"34","140137","SGP",Apr 2000,0.83,-0.944219980667285
"35","140137","SGP",May 2000,-15.46,-0.850972008557571
"36","140137","SGP",Jun 2000,29.63,-1.01939461440253
"37","140137","SGP",Jul 2000,0.87,-0.743399365249648
"38","140137","SGP",Aug 2000,5.95,-0.67881687735378
"39","140137","SGP",Sep 2000,-9.45,-0.582913449102832
"40","140137","SGP",Oct 2000,2.8,-0.62007788399022
"41","140137","SGP",Nov 2000,1.87,0.18599051492238
"42","140137","SGP",Dec 2000,0.63,0.110667729373899
"43","140137","SGP",Jan 2001,0.34,0.633789836717047
"44","140137","SGP",Feb 2001,1.74,0.741763401006333
"45","140137","SGP",Mar 2001,-11.01,0.0746653027720525
"46","140137","SGP",Apr 2001,4.79,-0.128612319666017
"47","140137","SGP",May 2001,10.68,0.140921802358078
"48","140137","SGP",Jun 2001,0.9,0.345811382415253
"49","140137","SGP",Jul 2001,9.27,0.679197169812414
"50","140137","SGP",Aug 2001,6.2,0.900352516114379
"51","140137","SGP",Sep 2001,-14.01,1.61099047160784
"52","140137","SGP",Oct 2001,1.83,0.859387887136439
"53","140137","SGP",Nov 2001,-1.19,-0.110505080091046
"54","140137","SGP",Dec 2001,7.16,0.0625687237381898
"55","140137","SGP",Jan 2002,2.91,0.131629087635911
"56","140137","SGP",Feb 2002,-0.52,0.228308598174041
"57","140137","SGP",Mar 2002,3.93,0.312097590578681
"58","140137","SGP",Apr 2002,7.01,0.344689735045564
"59","140137","SGP",May 2002,6.35,0.0704703968762351
"60","140137","SGP",Jun 2002,-0.21,-0.315257125203714
"61","140184","SGP",Jul 1997,23.28,0.942385593280239
"62","140184","SGP",Aug 1997,-5.24,1.89488593334693
"63","140184","SGP",Sep 1997,31.05,2.8062543684845
"64","140184","SGP",Oct 1997,-3.46,1.51137988533858
"65","140184","SGP",Nov 1997,9.39,1.20696738151616
"66","140184","SGP",Dec 1997,-27.04,2.27607502902062
"67","140184","SGP",Jan 1998,-11.62,0.535298222111877
"68","140184","SGP",Feb 1998,32.75,-0.493172460721111
"69","140184","SGP",Mar 1998,-7.43,0.189877012365084
"70","140184","SGP",Apr 1998,-5.75,0.908456319079859
"71","140184","SGP",May 1998,-12.31,0.157373644388858
"72","140184","SGP",Jun 1998,-33.4,-0.581474732704131
"73","140184","SGP",Jul 1998,0.24,-0.688293865352222
"74","140184","SGP",Aug 1998,-19.92,-1.28942512481525
"75","140184","SGP",Sep 1998,-5.55,-1.82236705969515
"76","140184","SGP",Oct 1998,58.2,-1.62822938261261
"77","140184","SGP",Nov 1998,26.4,-0.586740287120704
"78","140184","SGP",Dec 1998,-23.24,-0.577994867385271
"79","140184","SGP",Jan 1999,9.21,-0.593938682541418
"80","140184","SGP",Feb 1999,-13.38,-0.483918673022384
"81","140184","SGP",Mar 1999,-10.2,-0.543813707638203
"82","140184","SGP",Apr 1999,8.16,-0.474288925321968
"83","140184","SGP",May 1999,5.95,0.277479577224146
"84","140184","SGP",Jun 1999,-2.15,0.73968511679146
"85","140184","SGP",Jul 1999,-19.82,0.436486559840974
"86","140184","SGP",Aug 1999,-5.17,0.517757388064704
"87","140184","SGP",Sep 1999,10.32,0.26365229023968
"88","140184","SGP",Oct 1999,6.6,-0.0722485178517323
"89","140184","SGP",Nov 1999,33.31,0.199108431695776
"90","140184","SGP",Dec 1999,18.5,0.289832676525523
"91","140184","SGP",Jan 2000,-8.18,0.0289323672526691
"92","140184","SGP",Feb 2000,30.71,-0.0670711946485714
"93","140184","SGP",Mar 2000,45.92,-0.0775138168118171
"94","140184","SGP",Apr 2000,-23.44,-0.270039110250796
"95","140184","SGP",May 2000,0.42,-0.439755898950719
"96","140184","SGP",Jun 2000,-1.19,-0.515431323098632
"97","140184","SGP",Jul 2000,-9.37,0.00754933101427357
"98","140184","SGP",Aug 2000,-0.59,-0.409044610420043
"99","140184","SGP",Sep 2000,-2.68,-0.116869660496263
"100","140184","SGP",Oct 2000,-23.23,0.108603984184553
"101","140184","SGP",Nov 2000,-20.43,1.07833554019027
"102","140184","SGP",Dec 2000,-9.01,1.20432232115221
"103","140184","SGP",Jan 2001,21.15,1.82692686825091
"104","140184","SGP",Feb 2001,-15.04,2.09609834370363
"105","140184","SGP",Mar 2001,-17.59,1.52316385546089
"106","140184","SGP",Apr 2001,-4.3,1.38679899599313
"107","140184","SGP",May 2001,-1.1,1.63916896740891
"108","140184","SGP",Jun 2001,-7.95,2.1873445045836
"109","140184","SGP",Jul 2001,-0.21,2.17212637223554
"110","140184","SGP",Aug 2001,-11.61,2.32933991799658
"111","140184","SGP",Sep 2001,-34.65,3.06963706764026
"112","140184","SGP",Oct 2001,23.44,2.2793604010473
"113","140184","SGP",Nov 2001,28.46,0.899943997970051
"114","140184","SGP",Dec 2001,7.92,0.722811605536308
"115","140184","SGP",Jan 2002,89.56,0.799255164192964
"116","140184","SGP",Feb 2002,-22.39,0.780820460403256
"117","140184","SGP",Mar 2002,2.57,1.13186885677658
"118","140184","SGP",Apr 2002,-2.79,1.12659033252603
"119","140184","SGP",May 2002,-14.32,0.810254115675075
"120","140184","SGP",Jun 2002,-11.78,0.391314036534319
"121","140184","SGP",Jul 2004,-3.22,0.486792398440979
"122","140184","SGP",Aug 2004,5.08,0.645147553343608
"123","140184","SGP",Sep 2004,3.38,1.24458989628913
"124","140184","SGP",Oct 2004,2.19,1.67944678471184
"125","140184","SGP",Nov 2004,15.78,2.26581782334953
"126","140184","SGP",Dec 2004,19.34,2.27494134154905
"127","140184","SGP",Jan 2005,-9.25,2.33743334030874
"128","140184","SGP",Feb 2005,-13.32,2.74204046526712
"129","140184","SGP",Mar 2005,-18.01,3.22698166267431
"130","140184","SGP",Apr 2005,-11.15,3.41309159842374
"131","140184","SGP",May 2005,-6.6,3.06842560197725
"132","140184","SGP",Jun 2005,-17.77,2.15434324128137
"133","140184","SGP",Jul 2005,13.53,2.23485408843852
"134","140184","SGP",Aug 2005,10.45,2.12581264486556
"135","140184","SGP",Sep 2005,-10.31,1.77223951038574
"136","140184","SGP",Oct 2005,-1.95,1.99275738251718
"137","140184","SGP",Nov 2005,17.22,1.94889150638701
"138","140184","SGP",Dec 2005,-0.51,1.82810381227691
"139","140184","SGP",Jan 2006,0.96,1.87658193127177
"140","140184","SGP",Feb 2006,-5.13,2.03878138239316
"141","140184","SGP",Mar 2006,-6.92,2.15822547214568
"142","140184","SGP",Apr 2006,-10.69,2.32443432611304
"143","140184","SGP",May 2006,-13.27,2.25104902346733
"144","140184","SGP",Jun 2006,-1.47,2.33625247828363
"145","140184","SGP",Jul 2006,-2.54,2.2051853829724
"146","140184","SGP",Aug 2006,20.76,1.94590620836626
"147","140184","SGP",Sep 2006,0.09,1.74587669518819
"148","140184","SGP",Oct 2006,1.88,1.98030962592962
"149","140184","SGP",Nov 2006,1.8,2.11037593041813
"150","140184","SGP",Dec 2006,1.41,2.16193751961447
"151","140184","SGP",Jan 2007,2.79,2.16891631903268
"152","140184","SGP",Feb 2007,-5.3,2.57576412471651
"153","140184","SGP",Mar 2007,-0.78,2.68845920177873
"154","140184","SGP",Apr 2007,-6.75,2.75463931650712
"155","140184","SGP",May 2007,-21.38,3.17087841950105
"156","140184","SGP",Jun 2007,6.94,3.47503436262552
"157","140184","SGP",Aug 2008,1.4,1.39934464945703
"158","140184","SGP",Sep 2008,-18.24,1.23411264922401
"159","140184","SGP",Oct 2008,-42.76,1.33744166287008
"160","140184","SGP",Nov 2008,18.05,1.03886205441207
"161","140184","SGP",Dec 2008,25.06,0.485915687037627
"162","140184","SGP",Jan 2009,-7.96,0.428691566573788
"163","140184","SGP",Feb 2009,-8.17,0.371091404644723
"164","140184","SGP",Mar 2009,-11.34,0.181430238427228
"165","140184","SGP",Apr 2009,0.19,0.4348691310731
"166","140184","SGP",May 2009,24.78,1.15003235811816
"167","140184","SGP",Jun 2009,-11.04,1.25279661228116
"168","140184","SGP",Jul 2009,25.46,0.810548151623542
"169","140184","SGP",Aug 2009,37.43,0.603028673272795
"170","140184","SGP",Sep 2009,2.93,0.277804721042472
"171","140184","SGP",Oct 2009,-3.62,-0.516789957819046
"172","140184","SGP",Nov 2009,-0.25,-1.73538703985425
"173","140184","SGP",Dec 2009,10.78,-1.15886992831091
"174","140184","SGP",Jan 2010,-9.85,-0.710237028781562
"175","140184","SGP",Feb 2010,-7.82,-1.02888828433402
"176","140184","SGP",Mar 2010,-6.34,-0.734943492486803
"177","140184","SGP",Apr 2010,4.45,-0.64171605771466
"178","140184","SGP",May 2010,-22.06,-0.0352904349651152
"179","140184","SGP",Jun 2010,2.72,0.390298268246852
"180","140184","SGP",Jul 2010,-1.22,0.706600500048731
"181","140184","SGP",Aug 2010,-0.14,1.26483679418296
"182","140184","SGP",Sep 2010,2.22,1.99951257005448
"183","140184","SGP",Oct 2010,7.49,1.82695191632777
"184","140184","SGP",Nov 2010,-3.13,1.79011738146549
"185","140184","SGP",Dec 2010,2.43,1.6856592485571
"186","140184","SGP",Jan 2011,-5.35,1.88975263482875
"187","140184","SGP",Feb 2011,-5.33,1.80449494334429
"188","140184","SGP",Mar 2011,-2.82,1.74329088988363
"189","140184","SGP",Apr 2011,3.43,1.86031472248535
"190","140184","SGP",May 2011,-7.82,1.8558230506525
"191","140184","SGP",Jun 2011,-6.89,1.57475380643358
"192","140184","SGP",Jul 2011,-1.42,3.64612650943528
"193","140184","SGP",Aug 2011,-10.58,3.67869070510448
"194","140184","SGP",Sep 2011,-3.82,3.71395713451898
"195","140184","SGP",Oct 2011,6.03,3.17014916558676
"196","140184","SGP",Nov 2011,-18.9,3.28158167353339
"197","140184","SGP",Dec 2011,-3.83,3.40069802429811
"198","140184","SGP",Jan 2012,13.19,3.2570745674799
"199","140184","SGP",Feb 2012,70.67,3.3290392471292
"200","140184","SGP",Mar 2012,-6.95,3.09756963355909
"201","140184","SGP",Apr 2012,6.17,3.52896337326153
"202","140184","SGP",May 2012,-10.76,3.49635116890068
"203","140184","SGP",Jun 2012,-3.78,3.56901483458572
"204","140184","SGP",Jul 2012,-0.52,3.49183733197871
"205","140184","SGP",Aug 2012,-5.81,3.38233661506615
"206","140184","SGP",Sep 2012,4.21,3.61877112561904
"207","140184","SGP",Oct 2012,-4.64,3.40267489835083
"208","140184","SGP",Nov 2012,2.89,3.46152658820825
"209","140184","SGP",Dec 2012,-4.18,3.52970714996361
"210","140184","SGP",Jan 2013,-0.02,3.56989430112038
"211","140184","SGP",Feb 2013,-3.24,3.45999038326876
"212","140184","SGP",Mar 2013,-4.92,2.90521790621661
"213","140184","SGP",Apr 2013,-7.07,2.85094599953544
"214","140184","SGP",May 2013,-6.7,2.62391874781741
"215","140184","SGP",Jun 2013,-2.67,2.7556956799939
"216","140184","SGP",Jul 2013,-5.32,0.457381025021613
"217","140184","SGP",Aug 2013,-6.64,0.409309157721764
"218","140184","SGP",Sep 2013,3.62,0.475950468592157
"219","140184","SGP",Oct 2013,0.71,0.771243054643438
"220","140184","SGP",Nov 2013,1.41,0.573674394217213
"221","140184","SGP",Dec 2013,-2.08,0.644838605076812
"222","140184","SGP",Jan 2014,-3.99,0.77230807451005
"223","140184","SGP",Feb 2014,-2.97,0.55895184715151
"224","140184","SGP",Mar 2014,17.35,0.466978961593923
"225","140184","SGP",Apr 2014,4.04,0.517025333662271
"226","140184","SGP",May 2014,-8.55,0.760875262391699
"227","140184","SGP",Jun 2014,0.56,1.26651687743051
"228","140184","SGP",Jul 2014,1.71,2.77654875797691
"229","140184","SGP",Aug 2014,-1.78,2.88427525057626
"230","140184","SGP",Sep 2014,-3.92,2.98126322374213
"231","140184","SGP",Oct 2014,-5.82,2.71074477816
"232","140184","SGP",Nov 2014,-2.4,2.37047459013146
"233","140184","SGP",Dec 2014,-4.6,2.1071978759143
"234","140184","SGP",Jan 2015,-11.2,1.71077106024449
"235","140184","SGP",Feb 2015,-11.6,1.45836946297834
"236","140184","SGP",Mar 2015,-11.37,1.52065513552221
"237","140184","SGP",Apr 2015,5.8,1.18575335412771
"238","140184","SGP",May 2015,-4.92,1.03644490874691
"239","140184","SGP",Jun 2015,-2.74,1.05385674411177
"240","140184","SGP",Jul 2015,-11.54,0.814054506299092
"241","140184","SGP",Aug 2015,-28.04,0.584587317569482
"242","140184","SGP",Sep 2015,19.25,0.448421987950277
"243","140184","SGP",Oct 2015,24.77,-0.0848236049333939
"244","140184","SGP",Nov 2015,-21.76,0.164599495311668
"245","140184","SGP",Dec 2015,5.08,0.32937614965816
"246","140184","SGP",Jan 2016,-1.69,-0.0075735327888975
"247","140184","SGP",Feb 2016,-3.96,-0.426784737042348
"248","140184","SGP",Mar 2016,12.09,-0.199301391364822
"249","140184","SGP",Apr 2016,-3,0.135795071206706
"250","140184","SGP",May 2016,-3.29,0.215842616080549
"251","140184","SGP",Jun 2016,2.29,0.015537377423238
"252","140184","SGP",Jul 2016,-5.02,-0.0126678647982738
"253","140184","SGP",Aug 2016,-6.87,-0.0299779379939519
"254","140184","SGP",Sep 2016,1.55,0.100604894456981
"255","140184","SGP",Oct 2016,-1.53,0.0862382994512886
"256","140184","SGP",Nov 2016,-5.85,0.124901220128327
"257","140184","SGP",Dec 2016,2.33,0.298114798847266
"258","140184","SGP",Jan 2017,0.95,0.395989318214448
"259","140184","SGP",Feb 2017,28.84,0.652399078849691
"260","140184","SGP",Mar 2017,-6.91,0.731097119952307
"261","140184","SGP",Apr 2017,-11.53,1.02554814025468
"262","140184","SGP",May 2017,1.54,0.721266562561754
"263","140184","SGP",Jun 2017,-2.53,0.789826133517675
"264","140184","SGP",Jul 2018,8.92,-0.102586543066745
"265","140184","SGP",Aug 2018,-6.51,-0.104378238996386
"266","140184","SGP",Sep 2018,10.07,0.211948757478666
"267","140184","SGP",Oct 2018,-3.69,0.274652640845085
"268","314011","HKG",Jul 2004,-5.47,0.592810395406656
"269","314011","HKG",Aug 2004,-2.63,1.63657759508742
"270","314011","HKG",Sep 2004,-14.57,1.84380673603891
"271","314011","HKG",Oct 2004,20.48,2.95971775533324
"272","314011","HKG",Nov 2004,-5.17,3.67888151809859
"273","314011","HKG",Dec 2004,-15.52,3.90050183137006
"274","314011","HKG",Jan 2005,8.17,4.18817548364947
"275","314011","HKG",Feb 2005,3.04,4.22966887881916
"276","314011","HKG",Mar 2005,-0.59,4.4167774412167
"277","314011","HKG",Apr 2005,-8.24,4.38560560278597
"278","314011","HKG",May 2005,-9.49,4.13804435834475
"279","314011","HKG",Jun 2005,4.37,3.49731269595927
"280","314011","HKG",Jul 2012,0.04,2.89224059794641
"281","314011","HKG",Aug 2012,1.3,1.73115187034997
"282","314011","HKG",Sep 2012,-3.91,1.69750691505639
"283","314011","HKG",Oct 2012,4.15,1.8627262914206
"284","314011","HKG",Nov 2012,-2.63,1.98925495344664
"285","314011","HKG",Dec 2012,-1.36,1.98004038469604
"286","314011","HKG",Jan 2013,-1.43,2.13999064698878
"287","314011","HKG",Feb 2013,-2.77,2.12515371856418
"288","314011","HKG",Mar 2013,-4.38,2.01231645411045
"289","314011","HKG",Apr 2013,-4.45,1.85170506800485
"290","314011","HKG",May 2013,-0.03,1.80212688877263
"291","314011","HKG",Jun 2013,-0.01,2.0124696153438
"292","314011","HKG",Jul 2016,3.31,0.940193403562256
"293","314011","HKG",Aug 2016,39.84,0.654293297364471
"294","314011","HKG",Sep 2016,16.93,0.610890734126352
"295","314011","HKG",Oct 2016,-3.93,0.904983333677578
"296","314011","HKG",Nov 2016,-4.13,0.985608492956266
"297","314011","HKG",Dec 2016,-9.96,1.01726479839553
"298","314011","HKG",Jan 2017,-8.01,1.2394562000625
"299","314011","HKG",Feb 2017,6.85,1.29374176743229
"300","314011","HKG",Mar 2017,-3.34,1.22506018258935
"301","314011","HKG",Apr 2017,-0.08,1.14869815654614
"302","314011","HKG",May 2017,31.42,0.442900105521944
"303","314011","HKG",Jun 2017,-19.39,-0.00909467240074335
"304","314011","HKG",Jul 2017,-22.26,0.322715976306088
"305","314011","HKG",Aug 2017,-11.41,0.310662153500984
"306","314011","HKG",Sep 2017,-3.25,-0.0814238320308963
"307","314011","HKG",Oct 2017,-14.19,-0.111759150787724
"308","314011","HKG",Nov 2017,12.38,0.00595210810456442
"309","314011","HKG",Dec 2017,-6.26,-0.357554605081837
"310","314011","HKG",Jan 2018,28.88,-0.210102429661106
"311","314011","HKG",Feb 2018,-3.11,-0.328450016083749
"312","314011","HKG",Mar 2018,-9.74,-0.38206230325654
"313","314011","HKG",Apr 2018,-4.65,-0.378668607611371
"314","314011","HKG",May 2018,-1.17,-0.356514047984718
"315","314011","HKG",Jun 2018,-2.64,-0.462597401046679
"316","314030","TWN",Jul 1997,-8.2,0.734816496253222
"317","314030","TWN",Aug 1997,-6.77,0.808022796158131
"318","314030","TWN",Sep 1997,-3.34,0.939250056980065
"319","314030","TWN",Oct 1997,-34.01,0.94304512336755
"320","314030","TWN",Nov 1997,11.95,0.351830514682229
"321","314030","TWN",Dec 1997,8.88,0.203482634046179
"322","314030","TWN",Jan 1998,-5.53,0.741461867285409
"323","314030","TWN",Feb 1998,31.03,0.451692183033832
"324","314030","TWN",Mar 1998,-10.13,0.477999595529503
"325","314030","TWN",Apr 1998,-5.12,0.565351544940137
"326","314030","TWN",May 1998,0.56,0.187586657145215
"327","314030","TWN",Jun 1998,4.74,0.0482613453207577
"328","314030","TWN",Jul 1998,-7.25,0.366791544974602
"329","314030","TWN",Aug 1998,-4.11,0.51469280871258
"330","314030","TWN",Sep 1998,2.24,0.0302874294222713
"331","314030","TWN",Oct 1998,19.83,0.191877476393101
"332","314030","TWN",Nov 1998,0.1,0.285786226971674
"333","314030","TWN",Dec 1998,-19.47,-0.138282545065915
"334","314030","TWN",Jan 1999,-36.33,-0.475236787721797
"335","314030","TWN",Feb 1999,9.16,-0.676596029897961
"336","314030","TWN",Mar 1999,3.62,-0.753443295955254
"337","314030","TWN",Apr 1999,-1.13,-0.460871322168043
"338","314030","TWN",May 1999,-7.59,-0.522971639764541
"339","314030","TWN",Jun 1999,-4.92,-0.900206676533021
"340","314030","TWN",Jul 1999,-4.59,-1.49915388793913
"341","314030","TWN",Aug 1999,21.83,-1.60749285089529
"342","314030","TWN",Sep 1999,-6.29,-1.58018674962023
"343","314030","TWN",Oct 1999,0.87,-1.61325707402792
"344","314030","TWN",Nov 1999,0.96,-1.65433672298019
"345","314030","TWN",Dec 1999,-5.87,-2.09582339711382
"346","314030","TWN",Jan 2000,23.34,-2.1965548692692
"347","314030","TWN",Feb 2000,-5.2,-1.27225594537261
"348","314030","TWN",Mar 2000,-2.74,-1.2447053761045
"349","314030","TWN",Apr 2000,-7.2,-1.24376159619096
"350","314030","TWN",May 2000,7.91,-1.5015188610575
"351","314030","TWN",Jun 2000,-5.83,-1.49946613747965
"352","314030","TWN",Jul 2000,9.46,-1.36766252085407
"353","314030","TWN",Aug 2000,-12.03,-1.29697204664763
"354","314030","TWN",Sep 2000,-11.66,-1.91870346801805
"355","314030","TWN",Oct 2000,-20.08,-2.00183353426967
"356","314030","TWN",Nov 2000,-9.97,-1.65673663419556
"357","314030","TWN",Dec 2000,-0.66,-1.81058537588521
"358","314030","TWN",Jan 2001,16.23,-2.07984280833699
"359","314030","TWN",Feb 2001,8.34,-1.0107125303808
"360","314030","TWN",Mar 2001,9.98,-1.03137330772836
"361","314030","TWN",Apr 2001,-13.82,-1.17459492120799
"362","314030","TWN",May 2001,-7.51,-1.24635827470545
"363","314030","TWN",Jun 2001,-1.54,-1.34562162431166
"364","314030","TWN",Jul 2001,-12,-1.5835445955247
"365","314030","TWN",Aug 2001,11.19,-1.81862334042108
"366","314030","TWN",Sep 2001,-6.91,-1.04667266715476
"367","314030","TWN",Oct 2001,-2.08,-1.64389881392611
"368","314030","TWN",Nov 2001,2.96,-1.98626803019438
"369","314030","TWN",Dec 2001,7.15,-1.77412707897954
"370","314030","TWN",Jan 2002,6.27,-0.998844234327304
"371","314030","TWN",Feb 2002,-4.46,-0.564347563535201
"372","314030","TWN",Mar 2002,19.87,-0.590310507954588
"373","314030","TWN",Apr 2002,20.88,-0.501268941013044
"374","314030","TWN",May 2002,26.34,-0.162183709227139
"375","314030","TWN",Jun 2002,-8.31,0.119548476981922
"376","314030","TWN",Jul 2004,0.78,0.905124835827641
"377","314030","TWN",Aug 2004,-0.15,0.832581205585224
"378","314030","TWN",Sep 2004,1.26,0.850206890029193
"379","314030","TWN",Oct 2004,6.43,1.56256493322903
"380","314030","TWN",Nov 2004,4.69,1.79267617290556
"381","314030","TWN",Dec 2004,8.17,2.07974075168601
"382","314030","TWN",Jan 2005,-5.93,2.56345407957046
"383","314030","TWN",Feb 2005,1.93,2.77464149232043
"384","314030","TWN",Mar 2005,-9.12,3.03077000717139
"385","314030","TWN",Apr 2005,-13.18,2.68879598672528
"386","314030","TWN",May 2005,-4.9,2.40070865921181
"387","314030","TWN",Jun 2005,1.43,2.1579718518093
"388","314030","TWN",Jul 2005,-4.7,2.33290304923115
"389","314030","TWN",Aug 2005,-4.26,2.20679143800206
"390","314030","TWN",Sep 2005,-3.43,2.03117354793734
"391","314030","TWN",Oct 2005,-3.26,1.7211703338862
"392","314030","TWN",Nov 2005,0.85,1.54296035879277
"393","314030","TWN",Dec 2005,4.69,1.52384957656615
"394","314030","TWN",Jan 2006,-0.64,1.58342230461369
"395","314030","TWN",Feb 2006,-0.71,1.68815541746828
"396","314030","TWN",Mar 2006,6.66,1.60451162043656
"397","314030","TWN",Apr 2006,6.66,1.40880124808672
"398","314030","TWN",May 2006,9.49,1.80854354970043
"399","314030","TWN",Jun 2006,-0.46,2.09776525268765
"400","314030","TWN",Jul 2006,-7.96,2.10660010748909
"401","314030","TWN",Aug 2006,-1.55,1.994994534889
"402","314030","TWN",Sep 2006,5.33,1.88835756278897
"403","314030","TWN",Oct 2006,1.8,1.79537109183896
"404","314030","TWN",Nov 2006,7.92,2.0705588078031
"405","314030","TWN",Dec 2006,16.11,2.4129168620923
"406","314030","TWN",Jan 2007,-2.85,2.3926394190359
"407","314030","TWN",Feb 2007,-0.07,2.70018566276937
"408","314030","TWN",Mar 2007,-4.67,2.81883547084214
"409","314030","TWN",Apr 2007,-4.81,2.74405361357951
"410","314030","TWN",May 2007,-1.79,2.57144193886838
"411","314030","TWN",Jun 2007,7.41,2.41385197460101
"412","314030","TWN",Aug 2008,-6.2,1.13726740245544
"413","314030","TWN",Sep 2008,-22.83,1.36832532907485
"414","314030","TWN",Oct 2008,3.69,1.19878269061271
"415","314030","TWN",Nov 2008,4.96,0.541986485710186
"416","314030","TWN",Dec 2008,0.22,0.286566522737351
"417","314030","TWN",Jan 2009,-5.06,0.181617179581467
"418","314030","TWN",Feb 2009,0.96,-0.474999051219805
"419","314030","TWN",Mar 2009,38.16,-0.056858006713143
"420","314030","TWN",Apr 2009,6.78,0.198016514613058
"421","314030","TWN",May 2009,36.29,0.466771448896765
"422","314030","TWN",Jun 2009,-3.76,0.304663238999648
"423","314030","TWN",Jul 2009,-4.61,-0.634020864190204
"424","314030","TWN",Aug 2009,-8.4,-0.445467347414479
"425","314030","TWN",Sep 2009,13,-0.460994484558917
"426","314030","TWN",Oct 2009,-8.81,-0.54650630757989
"427","314030","TWN",Nov 2009,0.3,-0.752097291133238
"428","314030","TWN",Dec 2009,13.5,-0.204191415362372
"429","314030","TWN",Jan 2010,-8.3,-0.135926302728338
"430","314030","TWN",Feb 2010,-2.62,-0.985343648448138
"431","314030","TWN",Mar 2010,28.16,-0.897785289513766
"432","314030","TWN",Apr 2010,-6.16,0.0758163249239426
"433","314030","TWN",May 2010,-4.73,0.0915171301075335
"434","314030","TWN",Jun 2010,8.34,0.724513886722571
"435","314030","TWN",Jul 2010,-0.73,0.816185822163835
"436","314030","TWN",Aug 2010,32.94,0.519250124463635
"437","314030","TWN",Sep 2010,6.52,0.371973808715341
"438","314030","TWN",Oct 2010,-6.56,-0.0526469980295898
"439","314030","TWN",Nov 2010,-5.01,-0.206898949664566
"440","314030","TWN",Dec 2010,3.42,0.353541079469197
"441","314030","TWN",Jan 2011,23.97,1.04739323470695
"442","314030","TWN",Feb 2011,-10.87,1.06945361699993
"443","314030","TWN",Mar 2011,7.85,0.0293458975676865
"444","314030","TWN",Apr 2011,11.69,0.544390714808326
"445","314030","TWN",May 2011,0.63,0.27915860269214
"446","314030","TWN",Jun 2011,3.49,0.250622787439928
"447","314030","TWN",Jul 2011,15.62,2.87136205012441
"448","314030","TWN",Aug 2011,-9.57,3.13470426514205
"449","314030","TWN",Sep 2011,-23.2,2.57076446128215
"450","314030","TWN",Oct 2011,10.6,2.14972399468403
"451","314030","TWN",Nov 2011,-7.1,2.15903931501949
"452","314030","TWN",Dec 2011,-4.26,2.0179946492893
"453","314030","TWN",Jan 2012,15.21,1.80786400980241
"454","314030","TWN",Feb 2012,12.05,1.72755790325263
"455","314030","TWN",Mar 2012,4.6,1.9037042911977
"456","314030","TWN",Apr 2012,1.68,1.96079704630342
"457","314030","TWN",May 2012,-17.8,1.96149134048577
"458","314030","TWN",Jun 2012,8.79,1.98783513122453
"459","314030","TWN",Jul 2012,-1.33,1.69299801538223
"460","314030","TWN",Aug 2012,-3.65,1.61003764294369
"461","314030","TWN",Sep 2012,2.48,2.01097841409957
"462","314030","TWN",Oct 2012,-3.13,2.18995188662023
"463","314030","TWN",Nov 2012,4,2.06749307752062
"464","314030","TWN",Dec 2012,1.26,1.883785833837
"465","314030","TWN",Jan 2013,-0.48,1.61731799202839
"466","314030","TWN",Feb 2013,2.17,1.59437758768892
"467","314030","TWN",Mar 2013,-1.07,1.59128299311355
"468","314030","TWN",Apr 2013,1.61,1.60250756126768
"469","314030","TWN",May 2013,3.02,1.30307055993262
"470","314030","TWN",Jun 2013,-9.49,1.54787761999531
