"","ym","monthly_ret","ret","Portfolio_Value","Year"
"1",Jul 1998,4.54673736763437,1.04546737367634,100,1998
"2",Aug 1998,-15.138797893477,0.84861202106523,104.546737367634,1998
"3",Sep 1998,7.2904752610588,1.07290475261059,88.719618093324,1998
"4",Oct 1998,13.4127259152287,1.13412725915229,95.1876999021237,1998
"5",Nov 1998,6.97871444502081,1.06978714445021,107.954965195006,1998
"6",Dec 1998,-0.813541068544734,0.991864589314553,115.488833945187,1998
"7",Jan 1999,-3.15107278667845,0.968489272133215,114.549284851459,1999
"8",Feb 1999,-3.03313166180971,0.969668683381903,110.93975350917,1999
"9",Mar 1999,10.38033917581,1.1038033917581,107.57480471995,1999
"10",Apr 1999,16.2198254861616,1.16219825486162,118.741434317596,1999
"11",May 1999,-0.047267539699989,0.999527324603,138.001087743675,1999
"12",Jun 1999,20.7252642786506,1.20725264278651,137.93585802474,1999
"13",Jul 1999,-2.19332100390569,0.978066789960943,166.523429135391,1999
"14",Aug 1999,7.516928966497,1.07516928966497,162.871035787741,1999
"15",Sep 1999,-6.97697442483028,0.930230255751697,175.113935854903,1999
"16",Oct 1999,1.50636177415942,1.01506361774159,162.896281335993,1999
"17",Nov 1999,7.62294891183649,1.07622948911837,165.350088649565,1999
"18",Dec 1999,7.6460561217777,1.07646056121778,177.954641432998,1999
"19",Jan 2000,3.75615370061003,1.0375615370061,191.561153188273,2000
"20",Feb 2000,-5.03012944287987,0.949698705571201,198.756484532686,2000
"21",Mar 2000,6.79458278378403,1.06794582783784,188.758776084574,2000
"22",Apr 2000,-9.24703534720525,0.907529646527948,201.584147387298,2000
"23",May 2000,-4.17048437675742,0.958295156232426,182.943590024032,2000
"24",Jun 2000,3.60356037806665,1.03603560378067,175.313956183801,2000
"25",Jul 2000,-6.85289357910952,0.931471064208905,181.631500446062,2000
"26",Aug 2000,-2.9263475102244,0.970736524897756,169.184487014353,2000
"27",Sep 2000,-14.9795154622473,0.850204845377527,164.233560990923,2000
"28",Oct 2000,-12.6591479434,0.873408520566,139.632169328088,2000
"29",Nov 2000,-4.31946626930688,0.956805337306931,121.955926436267,2000
"30",Dec 2000,-6.19092601918172,0.938090739808183,116.688081330431,2000
"31",Jan 2001,19.2221427797136,1.19222142779714,109.464008542062,2001
"32",Feb 2001,-4.81296070529185,0.951870392947082,130.505336556415,2001
"33",Mar 2001,-8.20713785294921,0.917928621470508,124.224165989646,2001
"34",Apr 2001,2.21033656225578,1.02210336562256,114.028917440199,2001
"35",May 2001,-1.7351287400413,0.982648712599587,116.549340293924,2001
"36",Jun 2001,-3.08937951411345,0.969106204858865,114.527059194156,2001
"37",Jul 2001,-6.85774675444835,0.931422532455517,110.988883689295,2001
"38",Aug 2001,-0.773507188355948,0.992264928116441,103.377547120294,2001
"39",Sep 2001,-17.8327767769144,0.821672232230856,102.577914362172,2001
"40",Oct 2001,9.06072331024145,1.09060723310241,84.2854238715518,2001
"41",Nov 2001,15.9083406523425,1.15908340652343,91.9222929194173,2001
"42",Dec 2001,12.2895080691966,1.12289508069197,106.545604412482,2001
"43",Jan 2002,6.62682450963472,1.06626824509635,119.639535064129,2002
"44",Feb 2002,2.17048823329001,1.0217048823329,127.567837096971,2002
"45",Mar 2002,8.87271049631307,1.08872710496313,130.336681990624,2002
"46",Apr 2002,-3.65744889884751,0.963425511011525,141.901078454152,2002
"47",May 2002,-2.43083862597801,0.97569161374022,136.711119022778,2002
"48",Jun 2002,-6.10847519467733,0.938915248053227,133.387892335565,2002
"49",Jul 2002,-3.92490830814874,0.960750916918513,125.239926019544,2002
"50",Aug 2002,-2.42972535483051,0.975702746451695,120.324373758084,2002
"51",Sep 2002,-12.4023729359634,0.875976270640366,117.400821940843,2002
"52",Oct 2002,6.67769494431512,1.06677694944315,102.840334173853,2002
"53",Nov 2002,5.03899927174859,1.05038999271749,109.707697969697,2002
"54",Dec 2002,-7.36884006859481,0.926311599314052,115.235868071443,2002
"55",Jan 2003,3.28182352433259,1.03281823524333,106.744321251601,2003
"56",Feb 2003,-6.25833239651746,0.937416676034825,110.247481497325,2003
"57",Mar 2003,-3.95868348397444,0.960413165160256,103.347827646434,2003
"58",Apr 2003,3.62808802814109,1.03628088028141,99.2566142623478,2003
"59",May 2003,9.43891907501865,1.09438919075019,102.857731601538,2003
"60",Jun 2003,6.71164964564052,1.06711649645641,112.566389649807,2003
"61",Jul 2003,10.2112326318178,1.10211232631818,120.121451341849,2003
"62",Aug 2003,6.19414425355822,1.06194144253558,132.387332179081,2003
"63",Sep 2003,-0.911895041028834,0.990881049589712,140.587594507691,2003
"64",Oct 2003,6.6114748776178,1.06611474877618,139.305583205073,2003
"65",Nov 2003,-1.63506128364252,0.983649387163575,148.515736841796,2003
"66",Dec 2003,3.50931977996452,1.03509319779965,146.087413528579,2003
"67",Jan 2004,7.58351888487202,1.07583518884872,151.214088027576,2004
"68",Feb 2004,3.58859879342415,1.03588598793424,162.681436949734,2004
"69",Mar 2004,-0.027093634365354,0.999729063656347,168.519421033237,2004
"70",Apr 2004,-5.54716744801297,0.94452832551987,168.473762997468,2004
"71",May 2004,-3.52595906520566,0.964740409347943,159.12824125803,2004
"72",Jun 2004,-1.33047894706622,0.986695210529338,153.51744461009,2004
"73",Jul 2004,-5.72569726646207,0.942743027335379,151.474927329479,2004
"74",Aug 2004,6.72876446437554,1.06728764464376,142.801931555999,2004
"75",Sep 2004,2.93753364013942,1.02937533640139,152.410737180981,2004
"76",Oct 2004,0.634755332324774,1.00634755332325,156.887853856857,2004
"77",Nov 2004,8.36556970274985,1.0836556970275,157.883707874984,2004
"78",Dec 2004,5.49051441023541,1.05490514410235,171.091579506551,2004
"79",Jan 2005,1.1850112717061,1.01185011271706,180.485387334058,2005
"80",Feb 2005,7.37743149568813,1.07377431495688,182.624159517749,2005
"81",Mar 2005,-4.34729864074251,0.956527013592575,196.097131780747,2005
"82",Apr 2005,-1.8611464229332,0.981388535770668,187.572203836307,2005
"83",May 2005,3.38106692019998,1.033810669202,184.081210474191,2005
"84",Jun 2005,2.40282579689413,1.02402825796894,190.305119387838,2005
"85",Jul 2005,5.43111656973191,1.05431116569732,194.877819889299,2005
"86",Aug 2005,-4.13668332498575,0.958633166750143,205.461861456039,2005
"87",Sep 2005,5.23324965810737,1.05233249658107,196.962554893981,2005
"88",Oct 2005,-6.2655509237503,0.937344490762497,207.27009712457,2005
"89",Nov 2005,8.82290024807762,1.08822900248078,194.283483639524,2005
"90",Dec 2005,8.662612729359,1.08662612729359,211.424921599529,2005
"91",Jan 2006,5.83269148985666,1.05832691489857,229.739843771047,2006
"92",Feb 2006,-1.17947665532117,0.988205233446788,243.139860087491,2006
"93",Mar 2006,0.581055735929322,1.00581055735929,240.272082197978,2006
"94",Apr 2006,7.73050511183384,1.07730505111834,241.668196913427,2006
"95",May 2006,-6.21832983734987,0.937816701626501,260.350369229496,2006
"96",Jun 2006,-1.91719001762506,0.980828099823749,244.160924538047,2006
"97",Jul 2006,-1.2540790150972,0.987459209849028,239.479895665863,2006
"98",Aug 2006,4.62172448734877,1.04621724487349,236.476628548941,2006
"99",Sep 2006,3.20151930997951,1.0320151930998,247.405926797444,2006
"100",Oct 2006,1.32868198761228,1.01328681987612,255.326675317898,2006
"101",Nov 2006,7.66030065205959,1.0766030065206,258.719154862416,2006
"102",Dec 2006,2.88422971080678,1.02884229710807,278.537819969345,2006
"103",Jan 2007,-2.54644006321041,0.974535599367896,286.571490528734,2007
"104",Feb 2007,2.04739587326076,1.02047395873261,279.274119284171,2007
"105",Mar 2007,2.62154571988942,1.02621545719889,284.99196607748,2007
