"","ym","monthly_ret","ret","Portfolio_Value","Year"
"1",Jul 1998,1.92006097560976,1.0192006097561,100,1998
"2",Aug 1998,-12.3905487804878,0.876094512195122,101.92006097561,1998
"3",Sep 1998,5.5565243902439,1.05556524390244,89.2916061033239,1998
"4",Oct 1998,10.0530674846626,1.10053067484663,94.2531159748956,1998
"5",Nov 1998,3.95644171779141,1.03956441717791,103.728445330249,1998
"6",Dec 1998,4.25067484662577,1.04250674846626,107.832400814512,1998
"7",Jan 1999,-1.32196319018405,0.986780368098159,112.416005552447,1999
"8",Feb 1999,-3.83950920245399,0.96160490797546,110.929907339168,1999
"9",Mar 1999,13.1806134969325,1.13180613496933,106.670743338607,1999
"10",Apr 1999,24.4374074074074,1.24437407407407,120.730601732374,1999
"11",May 1999,1.19716049382716,1.01197160493827,150.234030743128,1999
"12",Jun 1999,12.1779012345679,1.12177901234568,152.032573207469,1999
"13",Jul 1999,4.36939759036145,1.04369397590361,170.546949817047,1999
"14",Aug 1999,-2.6960843373494,0.973039156626506,177.998824132788,1999
"15",Sep 1999,-8.82602409638554,0.911739759036145,173.199825714678,1999
"16",Oct 1999,-1.98078313253012,0.980192168674699,157.913167362203,1999
"17",Nov 1999,5.40284848484848,1.05402848484848,154.785249979048,1999
"18",Dec 1999,0.436060606060606,1.00436060606061,163.14806251231,1999
"19",Jan 2000,-1.13527272727273,0.988647272727273,163.859486942477,2000
"20",Feb 2000,2.89812121212121,1.02898121212121,161.99923487617,2000
"21",Mar 2000,2.58539393939394,1.02585393939394,166.694169065591,2000
"22",Apr 2000,-11.822012195122,0.88177987804878,171.003870009936,2000
"23",May 2000,-5.96475609756098,0.94035243902439,150.78777164323,2000
"24",Jun 2000,2.6439263803681,1.02643926380368,141.793648839765,2000
"25",Jul 2000,-2.25892307692308,0.977410769230769,145.542568527126,2000
"26",Aug 2000,-1.93353846153846,0.980664615384615,142.25487385992,2000
"27",Sep 2000,-10.3445384615385,0.896554615384615,139.504321160425,2000
"28",Oct 2000,-8.603,0.91397,125.073243002477,2000
"29",Nov 2000,-0.808615384615385,0.991913846153846,114.313191906974,2000
"30",Dec 2000,-4.83503875968992,0.951649612403101,113.388837850569,2000
"31",Jan 2001,12.6387596899225,1.12638759689922,107.906443591332,2001
"32",Feb 2001,3.28286821705426,1.03282868217054,121.544479686782,2001
"33",Mar 2001,-3.76,0.9624,125.534624780004,2001
"34",Apr 2001,2.275703125,1.02275703125,120.814522888276,2001
"35",May 2001,4.764609375,1.04764609375,123.563902761098,2001
"36",Jun 2001,2.53338582677165,1.02533385826772,129.451240056169,2001
"37",Jul 2001,-9.74853881278539,0.902514611872146,132.730739424332,2001
"38",Aug 2001,-0.80337899543379,0.991966210045662,119.791431775054,2001
"39",Sep 2001,-8.61155251141552,0.913884474885845,118.829052573844,2001
"40",Oct 2001,6.80357798165138,1.06803577981651,108.59602631263,2001
"41",Nov 2001,13.1678440366972,1.13167844036697,115.984441647784,2001
"42",Dec 2001,8.95691244239631,1.08956912442396,131.257092030799,2001
"43",Jan 2002,12.1941935483871,1.12194193548387,143.013674838433,2002
"44",Feb 2002,6.02728110599078,1.06027281105991,160.453039148892,2002
"45",Mar 2002,11.2199539170507,1.11219953917051,170.123994861501,2002
"46",Apr 2002,-7.40096774193548,0.925990322580645,189.211828686807,2002
"47",May 2002,-5.68333333333333,0.943166666666667,175.208322281771,2002
"48",Jun 2002,-5.00111111111111,0.949988888888889,165.250649298757,2002
"49",Jul 2002,0.262015209125475,1.00262015209125,156.986280715493,2002
"50",Aug 2002,0.666121673003802,1.00666121673004,157.397608647208,2002
"51",Sep 2002,-10.3649049429658,0.896350950570342,158.446068231197,2002
"52",Oct 2002,6.093536121673,1.06093536121673,142.023283873167,2002
"53",Nov 2002,3.85731800766284,1.03857318007663,150.677523977164,2002
"54",Dec 2002,-4.49976923076923,0.955002307692308,156.489635243036,2002
"55",Jan 2003,3.61138461538462,1.03611384615385,149.447962787027,2003
"56",Feb 2003,-1.83526923076923,0.981647307692308,154.845103523123,2003
"57",Mar 2003,-3.73465384615385,0.962653461538462,152.003278982811,2003
"58",Apr 2003,2.39586872586873,1.02395868725869,146.326482677999,2003
"59",May 2003,11.2948837209302,1.1129488372093,149.832273114145,2003
"60",Jun 2003,3.06751937984496,1.03067519379845,166.755654138814,2003
"61",Jul 2003,8.22131944444444,1.08221319444444,171.87091614651,2003
"62",Aug 2003,3.85305555555556,1.03853055555556,186.000973195007,2003
"63",Sep 2003,-1.32965156794425,0.986703484320558,193.167694026085,2003
